person_key,source_kind,source_key,video_key,video_uid,politician_key,line_no,line_from,line_to,start_time,end_time,start_s,end_s,char_start,char_end,line_text,line_sha256,major_area,sub_area,criterion_code,criterion_index,score,knowledge_score,quote,rationale,confidence,speaker,contract_version,run_id,assessed_at
kari_lake_us_pres,transcription,0oCVsznJXH8,0oCVsznJXH8,kari_lake_us_pres::0oCVsznJXH8,kari_lake_us_pres,2,2,4,0:00:11,0:00:32,11.24,32.1,184,475,"- Ooh, my blood's boiling right now. When you gave those numbers, I heard those numbers earlier. You know, it's 425,000 convicted  criminals  14,000  murderers, 16,000 rapists. And those are the government numbers, so you know they're even higher than that. I'm surprised she didn't call Joe",e2fe3663ae71019457af29ff85c1e87bf5d79fa38c211d5aea7502b670eeb77d,intellectual_rigor,numbers_units_and_comparators,IR085YE6,89,-10,20,"And those are the government numbers, so you know they're even higher than that.","Recited three counts — 425,000 convicted criminals, 14,000 murderers, 16,000 rapists — and named a source class for them (""the government numbers""), which is more than a unitless figure. But the figures arrive with no year, no issuing agency, and no base: nothing is said about what population the counts are drawn from or over what period they accumulated, so a reader cannot tell a stock from a flow. Then stepped past the cited figure with ""so you know they're even higher than that"", asserting a larger number than the source she just invoked supports, with no channel given for why the official count would understate. Named a source class, then left the cited number behind.",low,,1.0,v2all_20260905T2343Z_5598,2026-09-05T23:43:11.652Z
kari_lake_us_pres,transcription,0oCVsznJXH8,0oCVsznJXH8,kari_lake_us_pres::0oCVsznJXH8,kari_lake_us_pres,2,2,7,0:00:11,0:01:46,11.24,105.84,184,1751,"- Ooh, my blood's boiling right now. When you gave those numbers, I heard those numbers earlier. You know, it's 425,000 convicted  criminals  14,000  murderers, 16,000 rapists. And those are the government numbers, so you know they're even higher than that. I'm surprised she didn't call Joe  Biden and say, ""We did it, Joe, we did it, we destroyed this country,"" because that's exactly what she has done. As she stands here by the border, there are people all over this country probably ready to throw something at their TV.  Everybody who's lost a loved one,  From fentanyl poisoning, everybody who's lost a loved one to crime that a migrant, an illegal immigrant, you know, committed on them. Every city that's turned into a sanctuary city, every state that's turned into a sanctuary state. That woman right there on your screen, walking along the border,  trying to do a photo op, is responsible for. She's the border czar. We can't forget that, even though she's trying to bury that.  and for her to come down to the border right before the election and try to act like she gives a damn and pardon my anger on this greg but we are feeling the effects of this terrible border policy that she caused right there here in arizona and i've talked to so many moms and dads who've lost a 16 year old son or a 19 year old daughter and for her to stand there and act like she cares about our border it's shameful  And you're right, it's an impeachable offense. It's treasonous what they've done here on our border. We don't have a border anymore. It's just a cartel zone.",2cc59d517412312dd7927a6c9a213cb841fdff9a727a868ec39e0779ef0ba2a9,policy_wonk,immigration_border_operations,PW014J8E,133,10,40,we are feeling the effects of this terrible border policy that she caused right there here in arizona,"Answered a question about the border with a minute of sustained talk that named a cause in the loosest form (""this terrible border policy""), an authority (the Vice President), a loser (parents who lost a 16-year-old son or a 19-year-old daughter), and a sourced-shaped set of figures, but never reached any part of the machine this sub area is about: no statute, no inspection or removal step, no proclamation, no detention capacity, no agency, no clock. Named ""sanctuary city"" and ""sanctuary state"" as labels in a list without touching the agreement, the funding condition or the anti-commandeering rule underneath them. Above ""named the topic and stopped"" because an anchor and a named loser are present; short of ""states the correct mechanism in plain English"" because no border mechanism is stated at all. ANCHOR + LOSER, no MECHANISM. Substitution test run: an opposite prescription stated at this depth about the same machine would score the same.",low,,1.0,v2all_20260905T2343Z_5598,2026-09-05T23:43:11.652Z
kari_lake_us_pres,transcription,0oCVsznJXH8,0oCVsznJXH8,kari_lake_us_pres::0oCVsznJXH8,kari_lake_us_pres,7,7,7,0:01:05,0:01:46,64.89,105.84,1044,1751,"trying to do a photo op, is responsible for. She's the border czar. We can't forget that, even though she's trying to bury that.  and for her to come down to the border right before the election and try to act like she gives a damn and pardon my anger on this greg but we are feeling the effects of this terrible border policy that she caused right there here in arizona and i've talked to so many moms and dads who've lost a 16 year old son or a 19 year old daughter and for her to stand there and act like she cares about our border it's shameful  And you're right, it's an impeachable offense. It's treasonous what they've done here on our border. We don't have a border anymore. It's just a cartel zone.",e83e0421f536ead4f0c31694f0f8189014eac5f886aca38e6e0e718c127a695f,constitutional_governing_competence,civic_who_holds_which_power,CG01WOQO,21,-35,15,She's the border czar.,"Put a live executive action — border enforcement — onto the Vice President by way of a title that is not an office, and offered that title as the whole account of who held the pen. Named no statute, no delegation, no department and no appointment that would place border operations on that desk, and did not name the desks that do carry it (the Secretary who runs the inspection and removal machine, the President who signs a suspension-of-entry proclamation, the Congress that sets detention capacity in the annual bill). Sits between ""names the phenomenon and cannot name an authority"" and ""a buzzword used as a password"": an authority is named, but the paper that would make it the right authority is absent, and the label carries the load the paper should carry.",low,SPEAKER_05,1.0,v2all_20260905T2343Z_5598,2026-09-05T23:43:11.652Z
kari_lake_us_pres,transcription,0oCVsznJXH8,0oCVsznJXH8,kari_lake_us_pres::0oCVsznJXH8,kari_lake_us_pres,7,7,7,0:01:05,0:01:46,64.89,105.84,1044,1751,"trying to do a photo op, is responsible for. She's the border czar. We can't forget that, even though she's trying to bury that.  and for her to come down to the border right before the election and try to act like she gives a damn and pardon my anger on this greg but we are feeling the effects of this terrible border policy that she caused right there here in arizona and i've talked to so many moms and dads who've lost a 16 year old son or a 19 year old daughter and for her to stand there and act like she cares about our border it's shameful  And you're right, it's an impeachable offense. It's treasonous what they've done here on our border. We don't have a border anymore. It's just a cartel zone.",e83e0421f536ead4f0c31694f0f8189014eac5f886aca38e6e0e718c127a695f,constitutional_governing_competence,oversight_tools_that_actually_bite,CG044YEY,24,-45,15,it's an impeachable offense. It's treasonous what they've done here on our border.,"Adopted the host's ""impeachable offense"" framing in her own words and added ""treasonous"" on her own account, and then supplied no part of either instrument: no chamber, no House majority, no Senate two-thirds, no article, no standard, and no distinction between impeachment and any other remedy. ""Treasonous"" is applied to a policy the speaker opposes, and the constitutional definition of treason reaches levying war or adhering to enemies, not a disputed enforcement posture — a legal term used as an epithet in place of a mechanism. Not the floor: the impeachment machinery is not described backwards, it is simply never described. Scored as moral and legal language standing in for the plumbing, which is the same reading a mirror-image charge from the other direction would earn.",low,SPEAKER_05,1.0,v2all_20260905T2343Z_5598,2026-09-05T23:43:11.652Z
kari_lake_us_pres,transcription,0oCVsznJXH8,0oCVsznJXH8,kari_lake_us_pres::0oCVsznJXH8,kari_lake_us_pres,7,7,7,0:01:05,0:01:46,64.89,105.84,1044,1751,"trying to do a photo op, is responsible for. She's the border czar. We can't forget that, even though she's trying to bury that.  and for her to come down to the border right before the election and try to act like she gives a damn and pardon my anger on this greg but we are feeling the effects of this terrible border policy that she caused right there here in arizona and i've talked to so many moms and dads who've lost a 16 year old son or a 19 year old daughter and for her to stand there and act like she cares about our border it's shameful  And you're right, it's an impeachable offense. It's treasonous what they've done here on our border. We don't have a border anymore. It's just a cartel zone.",e83e0421f536ead4f0c31694f0f8189014eac5f886aca38e6e0e718c127a695f,public_speaking,difficult_topics_without_inflammatory_collapse,PS04BKYU,146,10,30,and for her to stand there and act like she cares about our border it's shameful,"Named the contested matter plainly, with no euphemism and no hedge, aimed the charge at an act a listener can picture — coming to the border before an election — and closed the passage on a committing sentence she could be held to. Kept a named loser in the sentence rather than an abstraction. Against that: no distinction was added that changes anything, and in the same breath a legal term (""treasonous"") is used as an epithet, which is the move this sub area separates from naming a hard thing. Delivery of the naming is scored here; whether the charge is right is scored in the knowledge areas and is not part of this number.",low,SPEAKER_05,1.0,v2all_20260905T2343Z_5598,2026-09-05T23:43:11.652Z
kari_lake_us_pres,transcription,0oCVsznJXH8,0oCVsznJXH8,kari_lake_us_pres::0oCVsznJXH8,kari_lake_us_pres,14,14,16,0:02:30,0:02:48,150.15,167.93,2516,2852,"border wall gone. You know, remember, Joe Biden and Kamala Harris, we had three hundred and twenty five million dollars worth of materials to finish or at least partially finish that border wall. And they gave  it away  for pennies on the dollar. So she's probably standing next to the border wall in her head, wondering how quickly she",2e3e0251068e30757b0cfa32259927130709dc0142b7f6445263b6a83448bc01,constitutional_governing_competence,implementation_and_administrative_capacity,CG07V63G,27,35,25,we had three hundred and twenty five million dollars worth of materials to finish or at least partially finish that border wall,"Made the distinction this sub area exists to test — that money and delivered materials are not the same thing as a finished build — and put a dollar figure and a named federal project on it, going on to say the materials were disposed of ""for pennies on the dollar"". That is the mirror of the ""we passed it, so it is happening"" inversion, and it is her most specific and most checkable claim in the recording. What is missing keeps it below the rung above: no agency is named as the one that bought or sold the materials, no contract, solicitation or disposal authority, no date, no clock, and no alternative course that was available instead. MECHANISM (appropriated materials do not equal a build) + ANCHOR (a dollar figure and a named project), no AUTHORITY and no FALSIFIER. Rubric example: a live federal buy placed on the acquisition cycle; subject's instance: border-barrier materials and their disposal.",low,,1.0,v2all_20260905T2343Z_5598,2026-09-05T23:43:11.652Z
kari_lake_us_pres,transcription,0oCVsznJXH8,0oCVsznJXH8,kari_lake_us_pres::0oCVsznJXH8,kari_lake_us_pres,21,21,21,0:03:22,0:03:36,202.06,216.13,3479,3699,"children being trafficked.  And that woman right there, Kamala Harris, has lost track of 320,000 little ones, babies, children who've been trafficked across the border who are missing now. And that is really, truly blood",4c9762cb903de5dd9a602bbcf5b36d159e4b0db5a4992a47674b1827dede90e0,policy_wonk,immigration_asylum_and_courts,PW02I1HX,134,-20,20,"has lost track of 320,000 little ones, babies, children who've been trafficked across the border who are missing now","Reached for the unaccompanied-minor machinery with a specific six-figure count and a named authority, and named the children as the losers — that is a real trigger and not a throwaway. But no part of the process is named: not the statute that handles a child differently from an adult, not the office that places and tracks a minor, not the notice that starts a case, not the court that would hear it, and not what ""lost track of"" means as a records fact. And the figure is then characterised as children who ""have been trafficked"" and ""are missing"", which is a stronger claim than a count of unverified whereabouts or unserved notices carries. Names the phenomenon and an authority; supplies no mechanism, and states a conclusion past what the count establishes.",low,SPEAKER_06,1.0,v2all_20260905T2343Z_5598,2026-09-05T23:43:11.652Z
kari_lake_us_pres,transcription,0oCVsznJXH8,0oCVsznJXH8,kari_lake_us_pres::0oCVsznJXH8,kari_lake_us_pres,29,29,33,0:03:56,0:05:03,235.63,302.87,4045,5145,"- Well, let me tell you what you just saw with Kamala Harris, my opponent is a male version of  that. He's a male version, he's voted with her dead-end, disastrous policies 100% of the time. I think he's the only person in all of Congress that's voted 100% of the time with Joe Biden and Kamala Harris. He's pro-open borders, and he wants to give  everybody who's come across this border  amnesty immediately uh asylum and he wants them to vote he's actually voted for that already he wants federal dollars going to these sanctuary cities and he said he could never imagine a case that he'd want to deport anyone i'll tell you  what we need to do all of these people who poured in during this biden invasion  need to go back to their homeland. We've got to save our homeland. The only way to do that is to send these people who've invaded our country back to their homeland. And he's actually, you know, I want to confront the cartels. He is controlled by the cartels. His own father was a Colombian  drug trafficker. And so he's got links to the cartel. And that is very concerning, and it should be",ff4565cbc9ab19889a015e364eda29ad1afb4006b4a2927acac7f0845e76d63c,public_speaking,unscripted_engagement,PS029KH5,144,30,30,"Well, let me tell you what you just saw with Kamala Harris, my opponent is a male version of","Met a question she did not write — the second of two in this appearance — and answered it on the subject it was asked about, at length, with no card and no reset, running from the opponent's record through his positions to the state of the race. The question actually asked (the lay of the land, and the opponent) is the question answered. Held below the rungs above because the room is a friendly one with no follow-up and no adversarial push: no gap in a first answer is named, no premise is refused, and nothing here shows what happens when the reasoning is pressed. Delivery only; the content of the claims is scored elsewhere.",low,,1.0,v2all_20260905T2343Z_5598,2026-09-05T23:43:11.652Z
kari_lake_us_pres,transcription,0oCVsznJXH8,0oCVsznJXH8,kari_lake_us_pres::0oCVsznJXH8,kari_lake_us_pres,30,30,30,0:04:00,0:04:16,240.16,255.97,4141,4391,"that. He's a male version, he's voted with her dead-end, disastrous policies 100% of the time. I think he's the only person in all of Congress that's voted 100% of the time with Joe Biden and Kamala Harris. He's pro-open borders, and he wants to give",dfa362a5b4e58d1d63c0957a4ac5363cd53b93cf42d3a0973a10083cfdb981bf,intellectual_rigor,primary_sources,IR01RM9N,82,-25,20,"he's voted with her dead-end, disastrous policies 100% of the time","Made a checkable claim about a named person's recorded votes — a 100 percent figure, and the claim that he is the only member of Congress at that figure — and named no artifact for it: no roll call, no chamber, no session, no vote-count method, and no publisher of the tally. A percentage of this kind is a derived statistic somebody computed with a stated method, and the method is exactly what decides whether the number means anything. She did hedge the second half (""I think""), which is a real epistemic marker and is why this is not lower. Scored as a record claim offered without the record.",low,SPEAKER_05,1.0,v2all_20260905T2343Z_5598,2026-09-05T23:43:11.652Z
kari_lake_us_pres,transcription,0oCVsznJXH8,0oCVsznJXH8,kari_lake_us_pres::0oCVsznJXH8,kari_lake_us_pres,30,30,31,0:04:00,0:04:33,240.16,273.26,4141,4671,"that. He's a male version, he's voted with her dead-end, disastrous policies 100% of the time. I think he's the only person in all of Congress that's voted 100% of the time with Joe Biden and Kamala Harris. He's pro-open borders, and he wants to give  everybody who's come across this border  amnesty immediately uh asylum and he wants them to vote he's actually voted for that already he wants federal dollars going to these sanctuary cities and he said he could never imagine a case that he'd want to deport anyone i'll tell you",8c754e4983e4c9b58147d5d678b2030012ef7c31675489a28c49bc49348956fb,policy_wonk,immigration_legal_status_and_visas,PW03K0LA,135,-45,25,amnesty immediately uh asylum and he wants them to vote,"Ran three separate instruments together in one clause. Amnesty is an act Congress would have to pass, asylum is a status granted on a merits standard after a screening, and voting is a citizenship question decided by the naturalisation machinery — three different pens, three different standards, three different bodies. None of them is named, and none is distinguished from the others. The load-bearing test in this sub area is whether a speaker can tell a statute from a memo from an act of discretion and say which pen holds each; here they are used as synonyms for one another. This is the reading a mirror-image bundle from the other direction would earn, and it is scored on the collapse rather than on the prescription.",low,,1.0,v2all_20260905T2343Z_5598,2026-09-05T23:43:11.652Z
