person_key,source_kind,source_key,video_key,video_uid,politician_key,line_no,line_from,line_to,start_time,end_time,start_s,end_s,char_start,char_end,line_text,line_sha256,major_area,sub_area,criterion_code,criterion_index,score,knowledge_score,quote,rationale,confidence,speaker,contract_version,run_id,assessed_at
pramila_jayapal_wa_07,transcription,-5LqpQ0vkJY,-5LqpQ0vkJY,pramila_jayapal_wa_07::-5LqpQ0vkJY,pramila_jayapal_wa_07,2,2,4,0:00:00,0:01:04,0.5,63.51,7,952,"you, Mr. Higgins, for your leadership to prevent this unprecedented shift of wealth from working people to millionaires, billionaires, and corporations. Let us be clear that this pay more for less bill is not a health care bill. It is a tax bill that gives $600 billion in tax cuts to the wealthiest. And it's paid for on the backs of poor and middle class households. In fact, the one basic principle that seems to be  Consistent in this bill is that the richer you are, the bigger your tax cut. For instance, the top  4% of income earners who earn more than $300  million a year will get a total tax break of $275 million, or about $200,000 a year each. Meanwhile, working families see their benefits cut and their premiums rise. Madam Chairman, this is America. We don't begrudge people good fortune, but this bill is pure greed. The rich get richer while 24 million people are stripped of health care. That is simply not right. I yield back.",13328fa39d36bf92fae66ef3ae9b3c5e407e4a46e22d5a9066731d1a728d4c19,domestic_policy,healthcare_coverage_and_who_pays,DP04E76M,34,45,40,It is a tax bill that gives $600 billion in tax cuts to the wealthiest. And it's paid for on the backs of poor and middle class households.,"Argued the instrument on the floor is a tax vehicle rather than a coverage vehicle, put a dollar size on the tax side ($600 billion), named the households that finance it, and later named the coverage consequence (24 million stripped of health care) and the household-level effect (benefits cut, premiums rise). MECHANISM (the pay-for stated in the right direction: the tax reduction is financed out of coverage and household budgets) + ANCHOR (two live figures on a bill actually before the committee) + LOSER (poor and middle class households, working families, and a counted 24 million). Short of the +50 rung because no payer statute, program or authority is named -- no exclusion, no premium tax credit, no FMAP, no CMS -- so the coverage machinery is asserted at the level of the bill's effect and not of the payment machine. Rubric example: the enhanced-PTC sunset or FMAP 90/10; subject's instance: the bill's own tax title set against the coverage loss it finances.",medium,,1.0,v2all_20260905T2343Z_5598,2026-09-05T23:43:11.652Z
pramila_jayapal_wa_07,transcription,-5LqpQ0vkJY,-5LqpQ0vkJY,pramila_jayapal_wa_07::-5LqpQ0vkJY,pramila_jayapal_wa_07,2,2,4,0:00:00,0:01:04,0.5,63.51,7,952,"you, Mr. Higgins, for your leadership to prevent this unprecedented shift of wealth from working people to millionaires, billionaires, and corporations. Let us be clear that this pay more for less bill is not a health care bill. It is a tax bill that gives $600 billion in tax cuts to the wealthiest. And it's paid for on the backs of poor and middle class households. In fact, the one basic principle that seems to be  Consistent in this bill is that the richer you are, the bigger your tax cut. For instance, the top  4% of income earners who earn more than $300  million a year will get a total tax break of $275 million, or about $200,000 a year each. Meanwhile, working families see their benefits cut and their premiums rise. Madam Chairman, this is America. We don't begrudge people good fortune, but this bill is pure greed. The rich get richer while 24 million people are stripped of health care. That is simply not right. I yield back.",13328fa39d36bf92fae66ef3ae9b3c5e407e4a46e22d5a9066731d1a728d4c19,economics,fiscal_debt_public_purse,EC04HDF4,44,40,35,"For instance, the top  4% of income earners who earn more than $300  million a year will get a total tax break of $275 million, or about $200,000 a year each.","Stated a distributional rule for the tax title -- the richer you are, the bigger your tax cut -- and then worked it as an example: a named earner band, an aggregate tax break, and a per-taxpayer average derived from that aggregate, with the offset named as cuts falling on poor and middle class households. MECHANISM (a legislated transfer with a stated pay-for rather than an unfinanced cut) + ANCHOR ($600 billion, a top earner band, $275 million, about $200,000 each) + LOSER (named). Held below the +50 rung on two legs: only statutory incidence is offered -- who receives the cut on the form -- with no economic incidence, no elasticity and no closing path named; and the figures as transcribed do not reconcile with each other ($275 million spread across a top 4% band does not yield about $200,000 each), which limits the anchor without being an inversion of any instrument.",medium,,1.0,v2all_20260905T2343Z_5598,2026-09-05T23:43:11.652Z
pramila_jayapal_wa_07,transcription,-5LqpQ0vkJY,-5LqpQ0vkJY,pramila_jayapal_wa_07::-5LqpQ0vkJY,pramila_jayapal_wa_07,2,2,4,0:00:00,0:01:04,0.5,63.51,7,952,"you, Mr. Higgins, for your leadership to prevent this unprecedented shift of wealth from working people to millionaires, billionaires, and corporations. Let us be clear that this pay more for less bill is not a health care bill. It is a tax bill that gives $600 billion in tax cuts to the wealthiest. And it's paid for on the backs of poor and middle class households. In fact, the one basic principle that seems to be  Consistent in this bill is that the richer you are, the bigger your tax cut. For instance, the top  4% of income earners who earn more than $300  million a year will get a total tax break of $275 million, or about $200,000 a year each. Meanwhile, working families see their benefits cut and their premiums rise. Madam Chairman, this is America. We don't begrudge people good fortune, but this bill is pure greed. The rich get richer while 24 million people are stripped of health care. That is simply not right. I yield back.",13328fa39d36bf92fae66ef3ae9b3c5e407e4a46e22d5a9066731d1a728d4c19,economics,rigging_capture_public_choice,EC08JLFC,48,-10,20,"this unprecedented shift of wealth from working people to millionaires, billionaires, and corporations","Asserted that the legislation moves wealth upward from working people to millionaires, billionaires and corporations, and offered as the explanation of why the rule is written that way that the bill 'is pure greed'. The loser is named and the transfer carries a dollar figure, which is more than naming the phenomenon; but the account of HOW the rule came to be written is a motive attributed to the bill rather than any channel -- no lobbying path, no proximity to rule-making, no concentrated-benefit-diffuse-cost engine, no structural remedy -- which is the personality theory this sub area's harmful_inversion names ('it is rigged because villains are villains'). Substitution test run in the mirror direction: the same sentence with the beneficiary class reversed reads identically and scores identically, so the number is on the missing channel and not on the prescription.",medium,,1.0,v2all_20260905T2343Z_5598,2026-09-05T23:43:11.652Z
pramila_jayapal_wa_07,transcription,-5LqpQ0vkJY,-5LqpQ0vkJY,pramila_jayapal_wa_07::-5LqpQ0vkJY,pramila_jayapal_wa_07,2,2,4,0:00:00,0:01:04,0.5,63.51,7,952,"you, Mr. Higgins, for your leadership to prevent this unprecedented shift of wealth from working people to millionaires, billionaires, and corporations. Let us be clear that this pay more for less bill is not a health care bill. It is a tax bill that gives $600 billion in tax cuts to the wealthiest. And it's paid for on the backs of poor and middle class households. In fact, the one basic principle that seems to be  Consistent in this bill is that the richer you are, the bigger your tax cut. For instance, the top  4% of income earners who earn more than $300  million a year will get a total tax break of $275 million, or about $200,000 a year each. Meanwhile, working families see their benefits cut and their premiums rise. Madam Chairman, this is America. We don't begrudge people good fortune, but this bill is pure greed. The rich get richer while 24 million people are stripped of health care. That is simply not right. I yield back.",13328fa39d36bf92fae66ef3ae9b3c5e407e4a46e22d5a9066731d1a728d4c19,public_speaking,clarity_on_hard_things,PS01OQH0,143,45,45,Let us be clear that this pay more for less bill is not a health care bill. It is a tax bill,"Carried one argument from claim to stop inside a one-minute floor statement: reclassified the instrument, sized it, named who pays for it, stated the governing principle in a sentence a listener can repeat ('the richer you are, the bigger your tax cut'), gave a worked instance with figures, and closed on a single committing line before yielding back. Ordered steps with a stop; plain language with no jargon and no talking down; the definition placed before the applause line rather than after it. MECHANISM (the explanation is sequenced, not asserted) + ANCHOR (numbers carried with units into a live committee room). Below the +50 rung because no figure is given a source or a date and the worked example's numbers do not hold together as spoken, so the listener cannot keep them. Delivery only -- whether the claims are right is scored in the knowledge areas, not here.",medium,,1.0,v2all_20260905T2343Z_5598,2026-09-05T23:43:11.652Z
pramila_jayapal_wa_07,transcription,-5LqpQ0vkJY,-5LqpQ0vkJY,pramila_jayapal_wa_07::-5LqpQ0vkJY,pramila_jayapal_wa_07,4,4,4,0:00:39,0:01:04,38.9,63.51,573,952,"million a year will get a total tax break of $275 million, or about $200,000 a year each. Meanwhile, working families see their benefits cut and their premiums rise. Madam Chairman, this is America. We don't begrudge people good fortune, but this bill is pure greed. The rich get richer while 24 million people are stripped of health care. That is simply not right. I yield back.",cb58a04c5aa0efb36c28599fe6aa21f0fca80a4f33a7b05216456b60fd241daf,public_speaking,difficult_topics_without_inflammatory_collapse,PS04BKYU,146,55,30,"We don't begrudge people good fortune, but this bill is pure greed.","Put the hard charge on the table without a euphemism and without a slur, and drew a distinction that does work: separated wealth itself, which is explicitly not begrudged, from the instrument, so the charge lands on the bill and the people named in the previous sentences stay people. Closed on a holdable sentence ('That is simply not right') rather than a fog. MECHANISM (the charge is aimed at a named vehicle rather than at a class of persons) + FALSIFIER in weak form (a concession stated against the speaker's own rhetorical interest). Short of the top because the other side's case is never stated in words its holders could use, and the passage ends on applause lines rather than on the distinction. Rubric example: a hard charge aimed at a vote or a named act; subject's instance: the bill under markup, with the wealthy left as people who have good fortune.",medium,SPEAKER_00,1.0,v2all_20260905T2343Z_5598,2026-09-05T23:43:11.652Z
pramila_jayapal_wa_07,transcription,-_mjL-eQuko,-_mjL-eQuko,pramila_jayapal_wa_07::-_mjL-eQuko,pramila_jayapal_wa_07,1,1,1,0:00:00,0:00:50,0.06,49.85,0,674,"Last night he continued his attack on all forms of immigration by issuing his latest iteration of a travel ban. This time restricting and limiting the entry of nationals from 19 countries. This list flies in the face of what this country is supposed to stand for.  Banning a whole group of people because you disagree with the structure or the function of their often repressive governments not only lays blame in the wrong place, it creates a dangerous precedent. Barring people fleeing dangerous countries like Afghanistan, the Congo, Haiti, Sudan will only further destabilize global security and make us all less safe.  And it is simply insulting that even the so-called",fc11f43cefbc2ea670ae6418b1e2b8362dd88f5266546d35eb0b8f7a209a5095,national_security,alliances_commitments_and_american_interest,NS055JTU,116,0,10,will only further destabilize global security and make us all less safe,"Asserted that barring people fleeing Afghanistan, the Congo, Haiti and Sudan will destabilize global security and leave Americans less safe. Named both ends of the channel and a loser at home, and did not state the step in the middle: no route from a barred admission to a security effect abroad, no return path into American life, no authority and no number. ANCHOR (four named countries) present; MECHANISM absent, which is what holds this at the 'named the topic and went no further' rung rather than above it. Reading is unchanged if the same sentence were said for the opposite prescription.",medium,SPEAKER_00,1.0,v2all_20260905T2343Z_5598,2026-09-05T23:43:11.652Z
pramila_jayapal_wa_07,transcription,-_mjL-eQuko,-_mjL-eQuko,pramila_jayapal_wa_07::-_mjL-eQuko,pramila_jayapal_wa_07,1,1,4,0:00:00,0:01:12,0.06,71.88,0,962,"Last night he continued his attack on all forms of immigration by issuing his latest iteration of a travel ban. This time restricting and limiting the entry of nationals from 19 countries. This list flies in the face of what this country is supposed to stand for.  Banning a whole group of people because you disagree with the structure or the function of their often repressive governments not only lays blame in the wrong place, it creates a dangerous precedent. Barring people fleeing dangerous countries like Afghanistan, the Congo, Haiti, Sudan will only further destabilize global security and make us all less safe.  And it is simply insulting that even the so-called  exceptions that are in this bill are not thought out, they continue to be cruel. Just look at the fact that it apparently allows members of people from Afghanistan who assisted the U.S.  military to  come in, but it does not allow their family members.  how is that at all a solution to",aaf65a46b0ab43a307742f9a56462488b02bf02fb879a0eafde875276303f80c,policy_wonk,immigration_border_operations,PW014J8E,133,40,50,"it apparently allows members of people from Afghanistan who assisted the U.S.  military to  come in, but it does not allow their family members.","Described the instrument as a presidential proclamation suspending the entry of nationals of 19 named countries as a class, and then named a specific structural defect inside it: the carve-out for Afghans who assisted the US military reaches the principal and not their derivative family members. That is the exception machinery of an entry bar stated in the right direction, not a slogan about closing or opening the border. MECHANISM (principal-versus-derivative in an entry-suspension carve-out) + ANCHOR (19 countries; Afghanistan, the Congo, Haiti, Sudan named). Held short of the next rung because no statutory authority is named for the suspension or for the exception, the pen is only 'he', and there is no count beyond the number of countries. Rubric example: 212(f)/1182(f) proclamation authority; subject's instance: the exception schedule of the proclamation itself. The number does not move if the same defect were named by a speaker who supported the ban.",medium,,1.0,v2all_20260905T2343Z_5598,2026-09-05T23:43:11.652Z
pramila_jayapal_wa_07,transcription,-_mjL-eQuko,-_mjL-eQuko,pramila_jayapal_wa_07::-_mjL-eQuko,pramila_jayapal_wa_07,5,5,5,0:01:12,0:01:38,71.9,98.08,964,1367,"the lives of the people who defended the United States in Afghanistan? We cannot abandon people. This discriminatory policy is just another attack on legal immigration and family unity and it will hurt, as you heard from my colleague Rep Omar, it will hurt our economy, our communities that rely on immigrants, whether it's caring for our our families, teaching our kids, building our homes, and so it's",154397e51e552c2a6906585974ab3a75ba47f97ef5b7c252df6a1e85aab1007f,domestic_policy,labor_markets_wages_and_work,DP01BUJL,31,20,10,"it will hurt our economy, our communities that rely on immigrants, whether it's caring for our our families, teaching our kids, building our homes","Stated a labor-supply claim in plain English and named three concrete occupational cells rather than 'immigrants' in the abstract — care work, K-12 teaching and construction. Direction of the claim is stated; nothing beyond it is: no participation or wage figure, no distinction between employers who cannot find workers and employers who will not pay a clearing wage, no BLS print, no authority. MECHANISM in plain English with no ANCHOR. Scored identically if the same three cells were named by a speaker arguing that the supply shock runs the other way.",medium,SPEAKER_00,1.0,v2all_20260905T2343Z_5598,2026-09-05T23:43:11.652Z
pramila_jayapal_wa_07,transcription,-_mjL-eQuko,-_mjL-eQuko,pramila_jayapal_wa_07::-_mjL-eQuko,pramila_jayapal_wa_07,5,5,5,0:01:12,0:01:38,71.9,98.08,964,1367,"the lives of the people who defended the United States in Afghanistan? We cannot abandon people. This discriminatory policy is just another attack on legal immigration and family unity and it will hurt, as you heard from my colleague Rep Omar, it will hurt our economy, our communities that rely on immigrants, whether it's caring for our our families, teaching our kids, building our homes, and so it's",154397e51e552c2a6906585974ab3a75ba47f97ef5b7c252df6a1e85aab1007f,policy_wonk,immigration_legal_status_and_visas,PW03K0LA,135,10,10,another attack on legal immigration and family unity,"Located the ban's reach in the lawful-immigration channel and in family-based admission rather than in unauthorized crossing, which is a correct distinction about which instrument is being touched. Went no further: no preference category, no country cap, no visa bulletin, no statute and no pen. One clause, so the reading sits just above 'named the topic and stopped'.",medium,SPEAKER_00,1.0,v2all_20260905T2343Z_5598,2026-09-05T23:43:11.652Z
pramila_jayapal_wa_07,transcription,-_mjL-eQuko,-_mjL-eQuko,pramila_jayapal_wa_07::-_mjL-eQuko,pramila_jayapal_wa_07,7,7,7,0:01:38,0:03:01,98.08,181.17,1379,2560,"for me to co-sponsor, yet again, Representative Chu's No Ban Act. I too remember I had just been elected to Congress, my first month in Congress, when I showed up at the SeaTac Airport, and we had to literally stop a plane from leaving the gate.  bring it back from the tarmac when it had already left the gate because there were Somali immigrants on that plane who had made the trip over to see their families had valid visas and were being denied that day and so I am proud to help lead this act and also to introduce the companion bill to the No Ban Act today the access to counsel legislation which assures people that they will have access to counsel this was a bill that we introduced with the first  the first No Ban Act around the Muslim ban, and I did it with then-Senator, U.S. Senator Kamala Harris, and we will introduce it again today to protect people's rights when they're arriving in this country. We've seen this story before. We know what happens. Pain for families, people's rights violated, chaos, and confusion. We will not allow these blanket bans on entire countries. They are not about national security. They're just about discrimination, plain and simple.",dcdd274281655ed81d877722d441275ca3e2d5f22862f37025835bcf4ccfac96,constitutional_governing_competence,legislative_how_bills_actually_move,CG02O8IX,22,20,20,to introduce the companion bill to the No Ban Act today the access to counsel legislation,"Used the companion-bill device correctly — a paired measure introduced alongside a named vehicle — named the vehicle's author, named a cross-chamber cosponsor from an earlier Congress, and said plainly that the bill is being introduced 'yet again' and 'again today'. That is a correct account of how a measure is reintroduced across Congresses, in plain English. Nothing about how it would actually move: no committee of jurisdiction, no rule, no cloture number, no account of why repeated introductions have not produced an enacted statute, and no distinction drawn between a measure that carries an administrator and an effective date and one that does not.",medium,SPEAKER_00,1.0,v2all_20260905T2343Z_5598,2026-09-05T23:43:11.652Z
